player_id,contestantCode,shirt_number,contestantName,player,contestantClubName,contestantShortName,team_uuid,first_name,squad_position,last_name,team_id,date_of_birth,player_uuid,squad_position_detailed,age,attack_overall_apps,attack_overall_mins_played,attack_overall_goals,attack_overall_xg,attack_overall_goals_vs_xg,attack_overall_shots,attack_overall_shots_on_target,attack_overall_shot_conv,attack_overall_xg_per_shot,attack_nonPenalty_np_goals,attack_nonPenalty_np_xg,attack_nonPenalty_np_goals_vs_xg,attack_nonPenalty_np_shots,attack_nonPenalty_np_shots_on_target,attack_nonPenalty_np_shot_conv,attack_nonPenalty_np_xg_per_shot,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,carries_overall_apps,carries_overall_carries,carries_overall_carry_distance,carries_overall_progressive_carries,carries_overall_progressive_distance,carries_overall_shot_ending,carries_overall_goal_ending,carries_overall_chance_ending,carries_overall_assist_ending,carries_overall_dist_per_carry,carries_overall_dist_per_progressive_carry,defending_overall_tackles,defending_overall_interceptions,defending_overall_recoveries,defending_overall_blocks,defending_overall_clearances,defending_overall_ground_duels,defending_overall_ground_duels_won,defending_overall_ground_duel_perc,defending_overall_aerial_duels,defending_overall_aerial_duels_won,defending_overall_aerial_duel_perc,defending_discipline_yellows,defending_discipline_reds,defending_discipline_fouls_commited,defending_discipline_pens_conceded,defending_discipline_offsides,goalkeeping_overall_apps,goalkeeping_overall_mins_played,goalkeeping_overall_team_mins,goalkeeping_overall_team_mins_perc,goalkeeping_overall_ogs,goalkeeping_overall_goals_conceded,goalkeeping_overall_saves_made,goalkeeping_overall_save_perc,goalkeeping_overall_goals_prevented,goalkeeping_overall_goals_prevented_rate,goalkeeping_overall_xgot_conceded
556637,BHA,58,Brighton & Hove Albion FC,Nehemiah Oriola,Brighton & Hove Albion,Brighton,e5p0ehyguld7egzhiedpdnc3w,Nehemiah,Forward,Oriola,36,2007-06-11,eofrc8ta50kpgax1wzuwfpl3o,Winger,18.97,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
559610,BRE,48,Brentford FC,Luka Bentt,Brentford,Brentford,7yx5dqhhphyvfisohikodajhv,Luka,Midfielder,Bentt,94,2007-10-01,559610,0,18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
559684,MUN,48,Manchester United FC,Jack Moorhouse,Manchester United,Man Utd,6eqit8ye8aomdsrrq0hk3v7gh,Jack,Midfielder,Moorhouse,1,2005-11-29,559684,Central Midfielder,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
559962,AVL,20,Aston Villa FC,Jamaldeen Jimoh-Aloba,Aston Villa,Aston Villa,b496gs285it6bheuikox6z9mj,Jamaldeen,Midfielder,Jimoh-Aloba,7,2006-10-02,ebiqfsdzd3xnycfgzsjd8bo4,0,19.66,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,7.0,6.0,85.71,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,24.96,0.0,-3.15,0.0,0.0,0.0,0.0,8.32,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
560262,BOU,22,AFC Bournemouth,Junior Kroupi,AFC Bournemouth,Bournemouth,1pse9ta7a45pi2w2grjim70ge,Junior,Forward,Kroupi,91,2006-06-23,3f2e9orrwiljklmmzwh2m7uvo,Striker,19.94,33.0,1683.0,13.0,8.35,4.65,52.0,22.0,25.0,0.16,11.0,6.77,4.23,50.0,20.0,22.0,0.14,1683.0,33.0,22.0,22.0,5.01,0.0,1.529,1.528,0.0,0.0,467.0,355.0,76.02,180.0,120.0,66.67,11.0,1.0,9.09,4.0,4.0,100.0,30.0,120.0,1215.626,52.0,401.52,9.0,2.0,4.0,0.0,10.13,7.722,9.0,9.0,61.0,0.0,33.0,112.0,36.0,32.143,30.0,8.0,26.667,5.0,0.0,27.0,0.0,6.0,,,,,,,,,,,
560552,FUL,22,Fulham FC,Kevin,Fulham,Fulham,hzqh7z0mdl3v7gwete66syxp,Kevin,Forward,Santos Lopes de Macedo,54,2003-01-04,8bj0welrf2r362hzigb86704q,Winger,23.41,26.0,1037.0,1.0,1.2,-0.2,25.0,10.0,4.0,0.05,1.0,1.2,-0.2,25.0,10.0,4.0,0.05,1037.0,26.0,14.0,12.0,3.58,7.14,1.479,1.472,1.0,0.0,339.0,259.0,76.4,175.0,125.0,71.43,33.0,11.0,33.33,1.0,1.0,100.0,25.0,191.0,2397.774,146.0,1836.975,7.0,0.0,5.0,0.0,12.554,12.582,21.0,9.0,48.0,0.0,8.0,181.0,82.0,45.304,22.0,8.0,36.364,1.0,0.0,14.0,0.0,3.0,,,,,,,,,,,
564406,SUN,12,Sunderland AFC,Eliezer Mayenda,Sunderland,Sunderland,1r3545b2dzan8yqa80gtmcjch,Eliezer,Forward,Mayenda,56,2005-05-08,c88btdvycx8d59x4yn1yrfqc4,Striker,21.06,20.0,756.0,2.0,2.14,-0.14,13.0,6.0,15.38,0.16,2.0,2.14,-0.14,13.0,6.0,15.38,0.16,756.0,20.0,4.0,4.0,4.71,0.0,0.214,0.214,0.0,0.0,85.0,56.0,65.88,40.0,22.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,58.0,753.581,40.0,537.075,4.0,0.0,3.0,0.0,12.993,13.427,5.0,1.0,14.0,1.0,5.0,78.0,27.0,34.615,44.0,15.0,34.091,0.0,0.0,6.0,0.0,3.0,,,,,,,,,,,
564940,WHU,27,West Ham United FC,Soungoutou Magassa,West Ham United,West Ham,4txjdaqveermfryvbfrr4taf7,Soungoutou,Midfielder,Magassa,21,2003-10-08,d3pb7ybk0yv0hrjbr80vyx1xw,Defensive Midfielder,22.65,22.0,979.0,1.0,0.44,0.56,7.0,2.0,14.29,0.06,1.0,0.44,0.56,7.0,2.0,14.29,0.06,979.0,22.0,5.0,5.0,1.26,0.0,0.311,0.31,0.0,0.0,405.0,327.0,80.74,78.0,55.0,70.51,9.0,1.0,11.11,0.0,0.0,0.0,20.0,78.0,839.774,32.0,332.01,1.0,0.0,1.0,0.0,10.766,10.375,40.0,16.0,54.0,4.0,14.0,102.0,62.0,60.784,27.0,11.0,40.741,4.0,0.0,17.0,1.0,0.0,,,,,,,,,,,
565431,WHU,50,West Ham United FC,Callum Marshall,West Ham United,West Ham,4txjdaqveermfryvbfrr4taf7,Callum,Forward,Marshall,21,2004-11-28,2enbc2twlit6p88fivho2aal0,Striker,21.5,2.0,58.0,0.0,0.13,-0.13,1.0,0.0,0.0,0.13,0.0,0.13,-0.13,1.0,0.0,0.0,0.13,58.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,32.467,1.0,12.81,0.0,0.0,0.0,0.0,10.822,12.81,0.0,2.0,1.0,0.0,0.0,4.0,1.0,25.0,4.0,1.0,25.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
565863,LEE,42,Leeds United FC,Sam Chambers,Leeds United,Leeds,48gk2hpqtsl6p9sx9kjhaydq4,Sam,Midfielder,Chambers,2,2007-08-18,565863,Attacking Midfielder,18.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
566213,MCI,91,Manchester City FC,Stephen Mfuni,Manchester City,Man City,a3nyxabgsqlnqfkeg41m6tnpp,Stephen,Defender,Mfuni,43,2008-02-12,566213,0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
567119,CHE,62,Chelsea FC,Shumaira Mheuka,Chelsea,Chelsea,9q0arba2kbnywth8bkxlhgmdr,Shumaira,Forward,Mheuka,8,2007-10-20,1aadm4iglakwo8i0t2aq14q38,Striker,18.61,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
567121,BHA,49,Brighton & Hove Albion FC,Joe Knight,Brighton & Hove Albion,Brighton,e5p0ehyguld7egzhiedpdnc3w,Joe,Midfielder,Knight,36,2005-09-21,b4e02balad41f9vqo7hqaz504,0,20.69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
568159,NFO,51,Nottingham Forest FC,Archie Whitehall,Nottingham Forest,Nottm Forest,1qtaiy11gswx327s0vkibf70n,Archie,Midfielder,Whitehall,17,2006-05-21,568159,0,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
569014,NFO,17,Nottingham Forest FC,Eric da Silva Moreira,Nottingham Forest,Nottm Forest,1qtaiy11gswx327s0vkibf70n,Eric,Forward,da Silva Moreira,17,2006-05-03,569014,Winger,20.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
569577,AVL,45,Aston Villa FC,Triston Rowe,Aston Villa,Aston Villa,b496gs285it6bheuikox6z9mj,Triston,Defender,Rowe,7,2006-10-02,569577,Full Back,19.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
570526,TOT,15,Tottenham Hotspur FC,Lucas Bergvall,Tottenham Hotspur,Spurs,22doj4sgsocqpxw45h607udje,Lucas,Midfielder,Bergvall,6,2006-02-02,7pk2vyumro8ku45aar5dw7dw4,Central Midfielder,20.32,23.0,966.0,1.0,1.4,-0.4,12.0,5.0,8.33,0.12,1.0,1.4,-0.4,12.0,5.0,8.33,0.12,966.0,23.0,5.0,2.0,0.68,0.0,0.433,0.402,3.0,3.0,305.0,249.0,81.64,121.0,86.0,71.07,20.0,3.0,15.0,3.0,0.0,0.0,22.0,119.0,1490.597,54.0,649.845,0.0,0.0,3.0,1.0,12.526,12.034,22.0,2.0,39.0,2.0,13.0,93.0,44.0,47.312,19.0,5.0,26.316,2.0,0.0,24.0,0.0,3.0,,,,,,,,,,,
570929,SUN,53,Sunderland AFC,Jack Whittaker,Sunderland,Sunderland,1r3545b2dzan8yqa80gtmcjch,Jack,Midfielder,Whittaker,56,2006-10-14,570929,0,19.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
571087,SUN,52,Sunderland AFC,Jaydon Jones,Sunderland,Sunderland,1r3545b2dzan8yqa80gtmcjch,Jaydon,Midfielder,Jones,56,2006-11-03,571087,0,19.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
572702,WHU,21,West Ham United FC,Keiber Lamadrid,West Ham United,West Ham,4txjdaqveermfryvbfrr4taf7,Keiber,Midfielder,Lamadrid,21,2003-11-18,572702,Winger,22.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
574458,CHE,19,Chelsea FC,Mamadou Sarr,Chelsea,Chelsea,9q0arba2kbnywth8bkxlhgmdr,Mamadou,Defender,Sarr,8,2005-08-29,2bfs1dfmyao4e3gzha29t1lw4,Central Defender,20.75,3.0,100.0,0.0,0.44,-0.44,1.0,0.0,0.0,0.44,0.0,0.44,-0.44,1.0,0.0,0.0,0.44,100.0,3.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,52.0,46.0,88.46,3.0,1.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,70.684,2.0,-1.785,0.0,0.0,0.0,0.0,11.781,-0.892,1.0,1.0,2.0,1.0,5.0,4.0,1.0,25.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
575458,NFO,23,Nottingham Forest FC,Jair Cunha,Nottingham Forest,Nottm Forest,1qtaiy11gswx327s0vkibf70n,Jair,Defender,Paula da Cunha Filho,17,2005-03-07,1hwkpsnmh04e9jakw26e584k4,Central Defender,21.23,9.0,516.0,0.0,0.29,-0.29,3.0,1.0,0.0,0.1,0.0,0.29,-0.29,3.0,1.0,0.0,0.1,516.0,9.0,1.0,1.0,0.47,0.0,0.065,0.064,0.0,0.0,221.0,177.0,80.09,25.0,16.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,297.995,16.0,159.6,0.0,0.0,0.0,0.0,9.312,9.975,9.0,5.0,13.0,2.0,31.0,25.0,17.0,68.0,9.0,5.0,55.556,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
575476,NFO,5,Nottingham Forest FC,Murillo,Nottingham Forest,Nottm Forest,1qtaiy11gswx327s0vkibf70n,Murillo Santiago,Defender,Costa dos Santos,17,2002-07-04,4txq9os03xwnktfi0n2qdmok,Central Defender,23.91,25.0,2133.0,1.0,0.74,0.26,11.0,4.0,9.09,0.07,1.0,0.74,0.26,11.0,4.0,9.09,0.07,2133.0,25.0,8.0,7.0,0.66,12.5,0.482,0.459,0.0,0.0,1132.0,946.0,83.57,206.0,130.0,63.11,2.0,0.0,0.0,3.0,1.0,33.33,25.0,201.0,1944.199,110.0,986.16,1.0,0.0,3.0,0.0,9.673,8.965,35.0,34.0,102.0,22.0,130.0,92.0,50.0,54.348,46.0,24.0,52.174,5.0,0.0,23.0,0.0,0.0,,,,,,,,,,,
575901,BOU,6,AFC Bournemouth,Julio Soler,AFC Bournemouth,Bournemouth,1pse9ta7a45pi2w2grjim70ge,Julio,Defender,Soler,91,2005-02-16,erge77vege2a3zor041ert5w4,Full Back,21.28,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,23.0,20.0,86.96,5.0,4.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,91.341,2.0,3.675,0.0,0.0,0.0,0.0,8.304,1.838,1.0,0.0,4.0,0.0,0.0,6.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,
576620,MUN,70,Manchester United FC,Bendito Mantato,Manchester United,Man Utd,6eqit8ye8aomdsrrq0hk3v7gh,Bendito,Forward,Mantato,1,2008-01-25,3wgqz1w42vny9fo4uh3iw0ydw,Winger,18.35,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1.0,20.0,0.0,0.008,0.008,0.0,0.0,5.0,5.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,22.797,2.0,19.53,0.0,0.0,1.0,0.0,11.398,9.765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
576628,MUN,61,Manchester United FC,Shea Lacey,Manchester United,Man Utd,6eqit8ye8aomdsrrq0hk3v7gh,Shea,Forward,Lacey,1,2007-04-14,759tgxt9xusnioh2clkiau4us,Winger,19.13,3.0,40.0,0.0,0.1,-0.1,4.0,1.0,0.0,0.03,0.0,0.1,-0.1,4.0,1.0,0.0,0.03,40.0,3.0,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,11.0,9.0,81.82,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,111.79,6.0,78.75,2.0,0.0,0.0,0.0,13.974,13.125,1.0,0.0,2.0,0.0,0.0,8.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,
576634,MUN,77,Manchester United FC,Jim Thwaites,Manchester United,Man Utd,6eqit8ye8aomdsrrq0hk3v7gh,Jim,Midfielder,Thwaites,1,2007-12-20,576634,Central Midfielder,18.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
576637,MUN,72,Manchester United FC,Godwill Kukonki,Manchester United,Man Utd,6eqit8ye8aomdsrrq0hk3v7gh,Godwill,Defender,Kukonki,1,2008-02-06,576637,0,18.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
576980,CRY,63,Crystal Palace FC,Zach Marsh,Crystal Palace,Crystal Palace,1c8m2ko0wxq1asfkuykurdr0y,Zach,Forward,Marsh,31,2005-10-06,576980,Striker,20.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
577016,CHE,34,Chelsea FC,Josh Acheampong,Chelsea,Chelsea,9q0arba2kbnywth8bkxlhgmdr,Josh,Defender,Acheampong,8,2006-05-05,ek4oa7zejocbbgu1l2vdebitw,Full Back,20.07,17.0,663.0,1.0,0.63,0.37,4.0,2.0,25.0,0.16,1.0,0.63,0.37,4.0,2.0,25.0,0.16,663.0,17.0,2.0,2.0,0.43,0.0,0.14,0.137,0.0,0.0,478.0,440.0,92.05,52.0,38.0,73.08,1.0,1.0,100.0,0.0,0.0,0.0,14.0,134.0,1382.725,52.0,572.46,0.0,0.0,0.0,0.0,10.319,11.009,11.0,11.0,26.0,2.0,20.0,48.0,31.0,64.583,18.0,11.0,61.111,1.0,0.0,2.0,0.0,2.0,,,,,,,,,,,
577114,WHU,17,West Ham United FC,Luis Guilherme,West Ham United,West Ham,4txjdaqveermfryvbfrr4taf7,Luis Guilherme,Forward,Lira dos Santos,21,2006-02-09,8wcpxluqhub8yqrgi1jcvzbx0,Winger,20.3,5.0,121.0,0.0,0.07,-0.07,1.0,0.0,0.0,0.07,0.0,0.07,-0.07,1.0,0.0,0.0,0.07,121.0,5.0,1.0,1.0,3.33,0.0,0.036,0.036,0.0,0.0,30.0,27.0,90.0,9.0,7.0,77.78,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,210.219,8.0,63.315,0.0,0.0,1.0,0.0,13.139,7.914,1.0,0.0,8.0,0.0,2.0,13.0,3.0,23.077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
577285,AVL,53,Aston Villa FC,George Hemmings,Aston Villa,Aston Villa,b496gs285it6bheuikox6z9mj,George,Midfielder,Hemmings,7,2007-03-04,ak6mqx5tyz1duwg1u3v4fwfmc,0,19.24,2.0,25.0,0.0,0.04,-0.04,1.0,0.0,0.0,0.04,0.0,0.04,-0.04,1.0,0.0,0.0,0.04,25.0,2.0,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.0,17.0,17.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,71.639,1.0,32.34,1.0,0.0,0.0,0.0,14.328,32.34,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
577669,SUN,27,Sunderland AFC,Noah Sadiki,Sunderland,Sunderland,1r3545b2dzan8yqa80gtmcjch,Noah,Midfielder,Sadiki,56,2004-12-17,dwnd8j9ok6ncbp69gmchw953o,Central Midfielder,21.45,33.0,2894.0,0.0,1.41,-1.41,18.0,5.0,0.0,0.08,0.0,1.41,-1.41,18.0,5.0,0.0,0.08,2894.0,33.0,19.0,18.0,1.68,0.0,1.445,1.444,1.0,1.0,1106.0,944.0,85.35,304.0,227.0,74.67,21.0,4.0,19.05,4.0,0.0,0.0,33.0,336.0,3637.29,177.0,1693.86,4.0,0.0,7.0,0.0,10.825,9.57,46.0,34.0,114.0,10.0,44.0,200.0,112.0,56.0,30.0,11.0,36.667,9.0,0.0,32.0,0.0,2.0,,,,,,,,,,,
